t_days,B,F,A
4.000000000000000000e+01,6.941552133169969219e-01,1.942019031343125701e-01,8.381622863075601686e-04
4.100000000000000000e+01,7.019582963823176591e-01,1.800789023093391505e-01,7.656069832473955594e-04
4.200000000000000000e+01,7.038702267675381874e-01,1.761902276842405857e-01,1.859028672552874377e-04
4.300000000000000000e+01,7.155206997965040117e-01,1.935199389092007449e-01,1.484664958915680408e-05
4.400000000000000000e+01,7.154377895464006931e-01,1.900645109691067314e-01,9.398621313270587871e-04
4.500000000000000000e+01,7.174563176589664470e-01,1.833944770271863089e-01,0.000000000000000000e+00
4.600000000000000000e+01,7.057962558637984607e-01,1.856081937002539706e-01,0.000000000000000000e+00
4.700000000000000000e+01,7.194773924171661283e-01,1.834743179069963925e-01,2.463097238811119970e-05
4.800000000000000000e+01,7.254741276860752208e-01,1.871006474706997103e-01,0.000000000000000000e+00
4.900000000000000000e+01,7.003450474583140517e-01,1.445187170358846751e-01,4.968661723073452543e-05
5.000000000000000000e+01,6.829361766439168147e-01,1.205611135935195088e-01,0.000000000000000000e+00
5.100000000000000000e+01,6.600232420087487339e-01,9.659732600513486200e-02,6.060538506375914587e-04
5.200000000000000000e+01,6.478575169350860863e-01,8.677120763796090930e-02,3.297011663032719956e-04
5.300000000000000000e+01,6.232856169172176219e-01,8.606958472183885711e-02,3.777284856953680653e-04
5.400000000000000000e+01,6.027880167631235464e-01,8.563817493167800998e-02,1.038205407799831391e-03
5.500000000000000000e+01,5.860435487284516576e-01,8.508427011401700768e-02,1.396417410928702798e-03
5.600000000000000000e+01,6.037525720931382622e-01,1.644377637358748478e-01,1.393452251863275780e-03
5.700000000000000000e+01,6.127100960494067383e-01,2.203781349081156693e-01,3.205040068103372805e-04
5.800000000000000000e+01,6.206347310361739478e-01,2.293431153811806844e-01,1.065696989401736629e-03
5.900000000000000000e+01,6.259752506287883378e-01,2.327077651859459639e-01,2.178582805125651078e-04
6.000000000000000000e+01,6.315018561035449229e-01,2.299701501555567462e-01,1.460413663091243838e-04
6.100000000000000000e+01,6.398682532931623257e-01,2.664365816100620066e-01,8.179050565622105189e-05
6.200000000000000000e+01,6.499363324256550722e-01,2.834520722901667233e-01,0.000000000000000000e+00
6.300000000000000000e+01,6.600621283429717323e-01,2.534519731389614505e-01,6.702856762850848283e-05
6.400000000000000000e+01,6.771444200240316347e-01,2.406883507869334582e-01,1.246220959446637405e-04
6.500000000000000000e+01,6.828732046294242464e-01,2.498839468945391884e-01,1.249700050929631245e-04
6.600000000000000000e+01,6.826002569457961799e-01,2.709829611252049242e-01,0.000000000000000000e+00
6.700000000000000000e+01,6.969842693522199095e-01,2.716468570570007013e-01,7.486064355979861430e-04
6.800000000000000000e+01,7.081657403757991576e-01,2.693335493153903304e-01,3.983204330804834977e-04
6.900000000000000000e+01,7.119186776026251717e-01,2.631605838984151791e-01,1.287048792715808848e-03
7.000000000000000000e+01,7.152812530723364759e-01,2.501012776740116905e-01,8.253352691350907986e-04
7.100000000000000000e+01,7.237325319656637834e-01,2.348841993452700228e-01,5.890613520040355018e-04
7.200000000000000000e+01,7.297921224644464688e-01,2.169107322285554473e-01,1.323232550178601277e-04
7.300000000000000000e+01,7.361933783276722876e-01,2.401542234796923969e-01,0.000000000000000000e+00
7.400000000000000000e+01,7.420353989176506904e-01,2.668096832276687924e-01,5.470794484183078140e-04
7.500000000000000000e+01,7.464755526008112207e-01,2.490435686822593531e-01,1.311715193192627450e-03
7.600000000000000000e+01,7.577461916321064361e-01,3.225911530394593996e-01,1.333628767843616928e-03
7.700000000000000000e+01,7.651726103540152923e-01,3.733062513635707624e-01,1.316230213064949845e-03
7.800000000000000000e+01,7.783538516001379248e-01,3.956778400021896958e-01,2.310421790061630704e-03
7.900000000000000000e+01,7.793255916961091545e-01,4.390707133130870021e-01,9.098155140567533439e-04
8.000000000000000000e+01,7.875602850582702485e-01,4.466807052186691496e-01,8.738039473840124218e-04
8.100000000000000000e+01,7.875617270724971641e-01,4.417320101178204284e-01,6.629353548566499455e-04
8.200000000000000000e+01,7.952250653141383907e-01,4.536308243756923542e-01,1.945470354991113199e-04
8.300000000000000000e+01,8.029722462844905984e-01,4.539203591685752048e-01,0.000000000000000000e+00
8.400000000000000000e+01,7.997210042891305104e-01,4.724384014827449629e-01,1.210855309054917834e-05
8.500000000000000000e+01,8.127266322574695501e-01,4.755139108040913887e-01,3.467402241492507052e-04
8.600000000000000000e+01,8.186914644660571172e-01,4.481107797649006574e-01,1.927865957991294543e-04
8.700000000000000000e+01,8.146435224444008583e-01,4.493530906389435753e-01,3.897970148106255943e-04
8.800000000000000000e+01,8.216440312292143666e-01,4.462370130244492361e-01,3.596860470081507475e-04
8.900000000000000000e+01,8.268938718062137649e-01,4.350882160267695031e-01,1.497960654287215231e-04
9.000000000000000000e+01,8.035537487642820942e-01,3.653061092351705397e-01,3.478459872878092874e-04
9.100000000000000000e+01,7.983807258528364814e-01,3.252854926971688321e-01,2.015624613848753931e-04
9.200000000000000000e+01,7.868822010733858008e-01,3.040821698449687194e-01,0.000000000000000000e+00
9.300000000000000000e+01,7.744705268060607661e-01,2.906482472025419539e-01,8.948560226594988150e-04
9.400000000000000000e+01,7.733277608958292193e-01,2.866602067597861514e-01,2.641344875408311275e-04
9.500000000000000000e+01,7.539513326182246677e-01,2.844267281631865374e-01,2.695829762914907744e-05
9.600000000000000000e+01,7.524734753070158044e-01,2.816248550014593954e-01,1.039803453552064563e-03
9.700000000000000000e+01,7.446119318356536620e-01,2.821093909415058887e-01,1.047895907830685052e-04
9.800000000000000000e+01,7.465375729671510641e-01,2.709813517444600306e-01,1.857834227176373423e-05
9.900000000000000000e+01,7.369524765892895291e-01,2.732349980878574502e-01,2.359139438815828542e-05
1.000000000000000000e+02,7.252434563350557140e-01,2.700097959775065171e-01,0.000000000000000000e+00
1.010000000000000000e+02,7.106214769344524340e-01,2.662510236027530452e-01,0.000000000000000000e+00
1.020000000000000000e+02,6.929807420159515008e-01,2.661887182388139039e-01,0.000000000000000000e+00
1.030000000000000000e+02,6.911593080246444254e-01,2.678357988941894030e-01,9.484807856870000511e-05
1.040000000000000000e+02,6.821980246719331342e-01,2.735936092242606255e-01,1.747391203336191899e-04
1.050000000000000000e+02,6.543881428458503402e-01,1.881838487627820466e-01,6.580646088413198386e-06
1.060000000000000000e+02,6.255185311729328790e-01,1.362006556272865321e-01,1.581349137882284489e-04
1.070000000000000000e+02,6.162099457243745970e-01,1.024749813510696939e-01,7.937916011507822195e-04
1.080000000000000000e+02,6.061220102367591567e-01,8.144709442168408808e-02,1.427667276420117566e-03
1.090000000000000000e+02,5.952469661606935025e-01,6.607273845532335432e-02,1.381311171162772624e-03
1.100000000000000000e+02,5.822592206122726433e-01,5.925413152365874986e-02,2.129356358540363415e-03
1.110000000000000000e+02,5.652203777786781735e-01,5.521083387159724659e-02,2.898909428565096466e-03
1.120000000000000000e+02,5.769739344789823754e-01,1.326544328336421719e-01,2.945335229756882237e-03
1.130000000000000000e+02,5.897702523104473293e-01,1.655965081530807181e-01,3.615891728761247079e-03
1.140000000000000000e+02,6.061376075523385865e-01,2.010592589473477743e-01,4.309251246664638421e-03
1.150000000000000000e+02,6.227258931552062116e-01,2.193256426774385370e-01,4.567898475913023323e-03
1.160000000000000000e+02,6.322860064098448918e-01,2.303059343178223972e-01,4.824784625565003808e-03
1.170000000000000000e+02,6.399300136778123260e-01,2.272539270488982688e-01,4.113759104910075237e-03
1.180000000000000000e+02,6.585170117676339974e-01,2.570471024897298395e-01,6.598443231212675585e-03
1.190000000000000000e+02,6.714529124726933418e-01,2.370711075379397792e-01,6.856497518329787537e-03
1.200000000000000000e+02,6.788724852527568965e-01,2.198954278414104180e-01,7.282529459695253476e-03
1.210000000000000000e+02,6.736136630673709158e-01,2.343705151246043838e-01,6.645749375730627441e-03
1.220000000000000000e+02,6.774578270324933538e-01,2.305094460766556608e-01,7.285106635510863946e-03
1.230000000000000000e+02,6.729478856340449511e-01,2.235458725309502903e-01,7.315638771308474730e-03
1.240000000000000000e+02,6.899258705512386625e-01,2.301720949680182704e-01,8.252323947872732338e-03
1.250000000000000000e+02,7.045819338825147771e-01,2.467406276271358057e-01,8.185692967818101323e-03
1.260000000000000000e+02,7.124648556273052158e-01,2.475144446365487305e-01,7.334394494819652423e-03
1.270000000000000000e+02,7.151748097501146040e-01,2.371594650823867501e-01,6.332243383672701668e-03
1.280000000000000000e+02,7.236861052403811279e-01,2.408086518929778430e-01,1.029335580194832601e-02
1.290000000000000000e+02,7.234242877309519093e-01,2.493815305481278388e-01,1.459802121099313017e-02
1.300000000000000000e+02,7.393064219475065091e-01,2.415304296604679213e-01,1.509928773438993718e-02
1.310000000000000000e+02,7.387811163985014140e-01,2.242409174576806552e-01,1.535845339904367939e-02
1.320000000000000000e+02,7.546723951415540421e-01,2.305665443881867727e-01,1.737369368904985098e-02
1.330000000000000000e+02,7.312265574380719668e-01,1.750863587320369286e-01,1.594111030703756343e-02
1.340000000000000000e+02,7.188466669772859419e-01,1.412776313553276986e-01,2.071285404556970702e-02
1.350000000000000000e+02,6.979058886130882211e-01,1.182944177867271823e-01,2.205359019298621867e-02
1.360000000000000000e+02,6.914762519935544471e-01,1.049795235818116040e-01,2.356744689782395985e-02
1.370000000000000000e+02,6.885127971340053721e-01,9.963511028251320623e-02,2.671287261596387227e-02
1.380000000000000000e+02,6.678649500536638639e-01,1.074249978308232378e-01,2.390575433584360421e-02
1.390000000000000000e+02,6.531388507966254808e-01,1.022554109040510056e-01,2.706125280502173769e-02
1.400000000000000000e+02,6.606867798463498254e-01,1.371042794653351549e-01,2.662670095216490562e-02
1.410000000000000000e+02,6.790868455089004163e-01,1.606667159855541260e-01,3.306977905300059056e-02
1.420000000000000000e+02,6.676825531577560424e-01,1.709245587911009945e-01,3.684042040640767707e-02
1.430000000000000000e+02,6.639414464780352132e-01,1.785472167184724290e-01,3.705713395379822001e-02
1.440000000000000000e+02,6.712090249319686563e-01,1.796865038404958648e-01,4.136597153302028207e-02
1.450000000000000000e+02,6.818750732981454510e-01,1.872434291368890169e-01,4.075945766572420387e-02
1.460000000000000000e+02,6.787925981642913831e-01,1.827464020432725267e-01,4.770019561764450577e-02
1.470000000000000000e+02,6.784521533245938540e-01,1.952006543079275735e-01,5.492048126500016086e-02
1.480000000000000000e+02,6.828935677538273685e-01,1.895263018787932130e-01,5.641173742086942611e-02
1.490000000000000000e+02,6.830367991145840367e-01,1.930597601696979193e-01,5.412455665027979951e-02
1.500000000000000000e+02,6.908996766133089773e-01,1.895580180883775223e-01,6.387238229487834928e-02
1.510000000000000000e+02,7.010599515094751988e-01,1.843915854424231782e-01,6.887373751585033899e-02
1.520000000000000000e+02,7.023257720073632360e-01,1.839442508037408275e-01,7.408160183620658701e-02
1.530000000000000000e+02,7.201133367383127926e-01,1.795495209956284310e-01,8.490476584420046657e-02
1.540000000000000000e+02,7.264739434029857668e-01,1.832759388024843283e-01,8.498665415277195656e-02
1.550000000000000000e+02,7.144484083266655627e-01,1.757828239333893705e-01,1.041261252631875134e-01
1.560000000000000000e+02,7.219143482840365555e-01,1.853795099918868761e-01,1.009127815287325786e-01
1.570000000000000000e+02,7.201119375244712240e-01,1.843641970467874147e-01,1.036994697945441690e-01
1.580000000000000000e+02,7.000772026579800134e-01,1.763197550948371328e-01,1.246383975586064508e-01
1.590000000000000000e+02,6.684870742235402563e-01,1.183255102784733642e-01,1.341292231775471078e-01
1.600000000000000000e+02,6.341656612491444189e-01,8.218353929513293188e-02,1.474636845737458679e-01
1.610000000000000000e+02,6.014248633008987266e-01,6.337287078929405848e-02,1.535373567825404073e-01
1.620000000000000000e+02,5.779148335577406481e-01,5.601861936505411060e-02,1.666558948196424084e-01
1.630000000000000000e+02,5.499596596187793507e-01,5.264655580108157373e-02,1.752242721906037137e-01
1.640000000000000000e+02,5.244962354177888919e-01,4.515220320585159458e-02,1.910327785721982474e-01
1.650000000000000000e+02,4.987718064395541551e-01,4.074112424845914571e-02,1.898543802826332116e-01
1.660000000000000000e+02,4.706725132440714998e-01,4.349578361148799532e-02,1.962979283083599591e-01
1.670000000000000000e+02,4.465639418462315491e-01,4.398692760120381795e-02,1.966544588734799870e-01
1.680000000000000000e+02,4.374821882884362689e-01,4.504866309377313777e-02,1.982251713534010362e-01
1.690000000000000000e+02,4.145090194013906215e-01,3.924356370156060342e-02,1.875971726480035184e-01
1.700000000000000000e+02,3.940362573143212921e-01,4.309912262100505653e-02,1.900705268631053824e-01
1.710000000000000000e+02,3.841142370192575650e-01,4.350461183025856188e-02,2.025476072674265438e-01
1.720000000000000000e+02,3.595613334222465540e-01,4.785701267138112169e-02,2.033163468849397415e-01
1.730000000000000000e+02,3.455286964376491632e-01,4.758315773614133631e-02,2.071882611496080051e-01
1.740000000000000000e+02,3.420025782289479732e-01,4.598368384903211981e-02,2.142149308111225003e-01
1.750000000000000000e+02,3.328326315886229181e-01,4.430352653941951879e-02,2.142146246204519044e-01
1.760000000000000000e+02,3.197212181466658198e-01,4.738229932883043088e-02,2.090953006681757487e-01
1.770000000000000000e+02,3.159613829050840761e-01,4.698782940691408755e-02,1.981095010466868700e-01
1.780000000000000000e+02,3.068052785329983823e-01,4.851733391043877575e-02,1.998196889423859424e-01
1.790000000000000000e+02,3.030395475248969794e-01,4.563056952347788880e-02,2.092715826277399549e-01
1.800000000000000000e+02,3.437674942116809018e-01,1.195490236906947279e-01,2.050265288199699665e-01
1.810000000000000000e+02,3.722510986268523503e-01,1.766370598136803860e-01,2.095710413860321086e-01
1.820000000000000000e+02,3.828287031750497449e-01,1.900828409300972521e-01,2.033797004893349580e-01
1.830000000000000000e+02,4.262407232479041852e-01,2.200476208509438703e-01,1.918904035869043179e-01
1.840000000000000000e+02,4.559808634310082986e-01,2.311634153907642930e-01,1.932286862484875190e-01
1.850000000000000000e+02,4.715068516410216848e-01,2.408296906549027838e-01,1.967132449191411059e-01
1.860000000000000000e+02,4.795173174322079901e-01,2.344863483674442528e-01,1.939603235009260684e-01
1.870000000000000000e+02,4.919117886434993814e-01,2.343061832979391468e-01,1.970670150541617982e-01
1.880000000000000000e+02,5.231836186252396548e-01,2.533151143517680115e-01,2.114288590189282446e-01
1.890000000000000000e+02,5.128673422689091765e-01,1.781566081800452506e-01,2.067988491248692884e-01
1.900000000000000000e+02,5.102120494103893344e-01,1.269885810098635992e-01,2.019920900002092345e-01
1.910000000000000000e+02,4.938198849963737480e-01,9.225020335117879722e-02,1.964239445332031375e-01
1.920000000000000000e+02,4.939554926818738867e-01,7.196629526810219279e-02,1.937594698803669357e-01
1.930000000000000000e+02,4.842293723311688058e-01,5.896746297133466375e-02,1.760881565962706119e-01
1.940000000000000000e+02,4.849687636882456521e-01,5.012329649074420690e-02,1.694430114015015587e-01
1.950000000000000000e+02,4.814768577824061757e-01,4.460709246954158713e-02,1.606029390758445530e-01
1.960000000000000000e+02,5.029297582028730007e-01,1.444115351781411483e-01,1.737377942294696387e-01
1.970000000000000000e+02,5.041763960813901990e-01,2.045405113783011208e-01,1.805959591158861344e-01
1.980000000000000000e+02,5.209121906490952192e-01,2.512520606606788998e-01,1.850203900862947559e-01
1.990000000000000000e+02,5.485598600401385694e-01,2.855153285450006129e-01,1.836058642844980715e-01
2.000000000000000000e+02,5.650712654136222923e-01,2.874016510574166072e-01,1.790205011767381504e-01
2.010000000000000000e+02,5.696203523444075545e-01,3.025693442443151415e-01,1.790622894301485135e-01
2.020000000000000000e+02,5.841610947981251689e-01,3.040460116570934956e-01,1.817315837143881896e-01
2.030000000000000000e+02,5.824810830306001996e-01,2.920645926906440537e-01,1.952499851364672412e-01
2.040000000000000000e+02,5.840369431838312586e-01,3.179344188549095840e-01,1.929301327194035964e-01
2.050000000000000000e+02,5.939422350195741052e-01,3.170724079482724056e-01,1.998054633277673020e-01
2.060000000000000000e+02,6.040575343530328878e-01,2.900891709957380549e-01,1.964943428907597600e-01
2.070000000000000000e+02,6.217443113615878092e-01,2.819850589539569241e-01,1.991577897826211918e-01
2.080000000000000000e+02,6.270474846247015011e-01,2.856214196611334688e-01,2.258624632708572388e-01
2.090000000000000000e+02,6.280035111297646022e-01,2.821467884563217954e-01,2.135732499343723501e-01
2.100000000000000000e+02,6.287507807573569085e-01,2.698105419865468591e-01,2.222808979960221032e-01
2.110000000000000000e+02,6.327993382648450238e-01,2.814386588471357586e-01,2.225345512053842623e-01
2.120000000000000000e+02,6.264708515997668981e-01,2.741599866736206259e-01,2.235283528679596898e-01
2.130000000000000000e+02,6.322127401869976904e-01,2.714114485633434271e-01,2.256706046968990631e-01
2.140000000000000000e+02,6.385317309177420686e-01,2.941469556091097504e-01,2.413097335330152415e-01
2.150000000000000000e+02,6.464278051621783483e-01,2.732512303706577939e-01,2.454328333284923058e-01
2.160000000000000000e+02,6.423755951868730385e-01,2.755527694026341790e-01,2.355252082276279302e-01
2.170000000000000000e+02,6.289131910036361850e-01,2.000878967285908694e-01,2.290093414568609709e-01
2.180000000000000000e+02,6.000978501661101694e-01,1.507592547478437683e-01,2.446621607948196997e-01
2.190000000000000000e+02,5.862157698380510151e-01,1.248243060837278123e-01,2.623707158602081035e-01
2.200000000000000000e+02,5.654801332335156472e-01,1.086333040693087809e-01,2.884072173318288357e-01
2.210000000000000000e+02,5.614014682446730742e-01,1.044153199779926100e-01,2.772362514431283009e-01
2.220000000000000000e+02,5.336090791817662549e-01,9.836838863487118445e-02,2.827205090169685464e-01
2.230000000000000000e+02,5.192843872928540883e-01,9.047165230514020440e-02,2.868905940785452247e-01
2.240000000000000000e+02,5.319851921845882847e-01,1.616732727399060321e-01,2.847364761521841703e-01
2.250000000000000000e+02,5.464153837534510005e-01,2.208350186462794129e-01,2.998816431338954258e-01
2.260000000000000000e+02,5.671783811832500355e-01,2.482898291797943913e-01,3.008662009517362734e-01
2.270000000000000000e+02,5.745715039961707404e-01,2.799078905696797959e-01,2.914671732569937834e-01
2.280000000000000000e+02,5.756998863274280787e-01,2.759273882613746398e-01,2.672601825753939120e-01
2.290000000000000000e+02,5.795766231366891175e-01,2.912935982408443869e-01,2.852489486800607321e-01
2.300000000000000000e+02,5.636760773291628057e-01,2.852028397952272032e-01,2.938199478014620891e-01
2.310000000000000000e+02,5.611244692040567861e-01,3.039863204811902309e-01,2.764580049387785343e-01
2.320000000000000000e+02,5.775189422200657230e-01,3.330797325662441244e-01,2.682137886443489716e-01
2.330000000000000000e+02,5.901779547002258264e-01,3.116451998482782648e-01,2.692200053510314661e-01
2.340000000000000000e+02,5.797880614890678075e-01,3.010352434439190206e-01,2.469123638552030431e-01
2.350000000000000000e+02,5.893382033018105259e-01,3.206572860173312889e-01,2.455474860506511314e-01
2.360000000000000000e+02,5.829359650126931802e-01,3.255155105648641634e-01,2.407409399624870772e-01
2.370000000000000000e+02,5.921753279124104541e-01,3.291209661642046092e-01,2.331104008447661968e-01
2.380000000000000000e+02,6.192951720049391096e-01,3.285547647496144252e-01,2.303854560551996666e-01
2.390000000000000000e+02,6.214647503183000632e-01,3.325378208900595656e-01,2.327781601895198005e-01
2.400000000000000000e+02,6.170011873811084291e-01,3.089413557270928590e-01,2.530887532285397423e-01
2.410000000000000000e+02,6.195604885678432927e-01,3.219243132460583579e-01,2.656485224523653099e-01
2.420000000000000000e+02,6.101979089557491021e-01,3.288983785626280465e-01,2.676276359666504012e-01
2.430000000000000000e+02,6.118542761977603384e-01,3.424570974118237854e-01,2.555468977954455934e-01
2.440000000000000000e+02,6.132049231478247098e-01,3.335441251000539897e-01,2.611259408888849110e-01
2.450000000000000000e+02,5.926415160587389375e-01,2.342672118507124757e-01,2.750113788761288647e-01
2.460000000000000000e+02,5.674182811954173733e-01,1.837718430311225393e-01,2.736022573478246733e-01
2.470000000000000000e+02,5.475176093276519218e-01,1.526039378216000053e-01,2.795999895537880087e-01
2.480000000000000000e+02,5.295629207660433879e-01,1.224697981914697753e-01,3.081613101519568576e-01
2.490000000000000000e+02,5.160873636170620893e-01,1.048679818590128737e-01,2.976832231508820259e-01
2.500000000000000000e+02,5.034324755064887302e-01,9.564316785450963088e-02,2.926209231447209347e-01
2.510000000000000000e+02,4.947918244794670128e-01,9.452376506476629914e-02,2.957748711524589846e-01
2.520000000000000000e+02,5.241767442522270448e-01,1.606689363388982827e-01,3.010358031722082384e-01
2.530000000000000000e+02,5.531929863850140183e-01,1.961563141431243718e-01,3.191077262331928899e-01
2.540000000000000000e+02,5.864679616940794427e-01,1.955992623440832301e-01,3.343699359882965627e-01
2.550000000000000000e+02,5.867807453681740393e-01,2.044221985535947528e-01,3.564131222303050794e-01
2.560000000000000000e+02,6.159709484164279658e-01,2.980834021409203283e-01,3.445470681548923886e-01
2.570000000000000000e+02,6.465361733677453815e-01,3.590315789074350339e-01,3.567434996432815586e-01
2.580000000000000000e+02,6.751248278110152379e-01,3.918726958930999760e-01,3.789752489064265317e-01
2.590000000000000000e+02,6.846233586356517131e-01,4.177255413607504630e-01,3.748335063165688652e-01
2.600000000000000000e+02,7.035645133697469022e-01,4.326425264451590480e-01,3.499572418409466756e-01
2.610000000000000000e+02,7.124608398043775770e-01,4.148790822070748674e-01,3.634052661546843255e-01
2.620000000000000000e+02,7.208764519465303833e-01,4.156554009132380489e-01,3.359251382727388435e-01
2.630000000000000000e+02,7.349837789693991486e-01,4.335947515991751544e-01,3.000795085550286845e-01
2.640000000000000000e+02,7.439049841680416275e-01,4.299477254815153304e-01,2.972823884679255957e-01
2.650000000000000000e+02,7.501087987821771774e-01,4.213196017012151295e-01,2.984816155772668789e-01
2.660000000000000000e+02,7.670046921301585385e-01,4.198598672184252756e-01,2.945638956875215597e-01
2.670000000000000000e+02,7.771338223243364762e-01,4.257932607628905908e-01,2.840449545457360836e-01
2.680000000000000000e+02,7.968982591179948338e-01,4.143241635801800382e-01,2.830755716521211052e-01
2.690000000000000000e+02,7.991977080807080025e-01,4.231105857086743249e-01,2.776816686917663035e-01
2.700000000000000000e+02,8.015553780908952763e-01,3.306687109457417395e-01,2.919200825418761247e-01
2.710000000000000000e+02,8.026380374820697439e-01,2.694216578062839651e-01,3.181112786022601280e-01
2.720000000000000000e+02,7.958450175950607663e-01,2.274472469815632669e-01,3.385928132645319999e-01
2.730000000000000000e+02,7.572750955680513929e-01,1.541480452815079116e-01,3.709424392241971735e-01
2.740000000000000000e+02,7.130609900006306123e-01,1.168609372632148785e-01,4.000068559011664693e-01
2.750000000000000000e+02,6.771628393714256289e-01,9.001076750699807394e-02,4.295386102374650350e-01
2.760000000000000000e+02,6.494429453202289482e-01,8.168977504301166981e-02,4.340970906273413088e-01
2.770000000000000000e+02,6.145420114815687285e-01,7.285044449331558314e-02,4.417980479617514278e-01
2.780000000000000000e+02,5.767131956875238830e-01,7.290855621862105118e-02,4.819162485128591356e-01
2.790000000000000000e+02,5.663345492537761316e-01,7.025056262855045031e-02,4.765479711742321434e-01
2.800000000000000000e+02,5.654937567575211155e-01,1.216313616254779406e-01,4.468682878180365581e-01
2.810000000000000000e+02,5.922065172566434166e-01,1.534948691390538023e-01,4.683703146459630706e-01
2.820000000000000000e+02,6.261119472633943639e-01,1.747797621440436711e-01,4.620692075586284031e-01
2.830000000000000000e+02,6.415284086839061484e-01,1.731131995843683824e-01,4.949970433485368915e-01
2.840000000000000000e+02,6.615827647808366629e-01,1.744610023942325394e-01,4.945888446205841116e-01
2.850000000000000000e+02,6.913724733261389366e-01,1.753907832583664894e-01,5.036871351099785343e-01
2.860000000000000000e+02,7.067283815734480834e-01,1.890878990725113062e-01,5.130761853000024297e-01
2.870000000000000000e+02,7.166135660467667368e-01,1.747045890635441634e-01,5.331953301216271202e-01
2.880000000000000000e+02,7.257939859411097760e-01,1.825352638576603626e-01,5.328896792191277765e-01
2.890000000000000000e+02,7.300455323349714920e-01,1.812143614414744586e-01,5.298155517670812831e-01
2.900000000000000000e+02,7.335527268496200293e-01,1.675625512472457557e-01,5.667875103777963997e-01
