t_days,B,F,A
1.770833333333333259e+00,1.617267991054469611e-01,2.108182980396298423e-01,4.872870779238012706e-01
1.781250000000000000e+00,1.629745019191067845e-01,2.110473891108042843e-01,4.854088616544464108e-01
1.791666666666666519e+00,1.635041483204456025e-01,2.108497834456244391e-01,4.835479274241109016e-01
1.802083333333333259e+00,1.639597952290174909e-01,2.107130084510057400e-01,4.826023681204926752e-01
1.812500000000000000e+00,1.645311253546244412e-01,2.105698047011901330e-01,4.849533824395175219e-01
1.822916666666666519e+00,1.657365904846949956e-01,2.100787013426588523e-01,4.837863282137396248e-01
1.833333333333333259e+00,1.666135409040964965e-01,2.099520206047278958e-01,4.845733176303385625e-01
1.843750000000000000e+00,1.672930144660227381e-01,2.100002960291399712e-01,4.863018452632829058e-01
1.854166666666666519e+00,1.686665859676008961e-01,2.098976020497255179e-01,4.863677661722856649e-01
1.864583333333333259e+00,1.693264872289715339e-01,2.096812099934706186e-01,4.851877107628181363e-01
1.875000000000000000e+00,1.704694460455108973e-01,2.089873921486987141e-01,4.856321344424523456e-01
1.885416666666666519e+00,1.712826549489752381e-01,2.083334607733316191e-01,4.869538898840048424e-01
1.895833333333333259e+00,1.717042253292082876e-01,2.081519906238210038e-01,4.851525822790243581e-01
1.906250000000000000e+00,1.721718382323113583e-01,2.078132060411578275e-01,4.858845423408218456e-01
1.916666666666666519e+00,1.729904394979674964e-01,2.074935232712455946e-01,4.865926479090642576e-01
1.927083333333333259e+00,1.736352683996043034e-01,2.070121124085707587e-01,4.875408300830427755e-01
1.937500000000000000e+00,1.735517629390627425e-01,2.066318424918003882e-01,4.882985781307002116e-01
1.947916666666666519e+00,1.735392685714976513e-01,2.061801152617868393e-01,4.875714614494747745e-01
1.958333333333333259e+00,1.745866676235162951e-01,2.052909953735158333e-01,4.879064917578779248e-01
1.968750000000000000e+00,1.751044360804778210e-01,2.042063678364349211e-01,4.864603014759024679e-01
1.979166666666666519e+00,1.759210915856126989e-01,2.038890935534615478e-01,4.889513551897459731e-01
1.989583333333333259e+00,1.767581630941211790e-01,2.030967438855620089e-01,4.885261485813904292e-01
2.000000000000000000e+00,1.776864011105294960e-01,2.025933241975963750e-01,4.912744978130865747e-01
2.010416666666666519e+00,1.785829568517948718e-01,2.017502622679755164e-01,4.930570753428321074e-01
2.020833333333333037e+00,1.790610753406237377e-01,2.013419081858348614e-01,4.949155053473103250e-01
2.031250000000000000e+00,1.801068131257859695e-01,2.007263732605996387e-01,4.942091841589649759e-01
2.041666666666666519e+00,1.803920682627602745e-01,2.002244976900767748e-01,4.950057273234965138e-01
2.052083333333333037e+00,1.815896847286966320e-01,1.995443392543545247e-01,4.944838133622669885e-01
2.062500000000000000e+00,1.819279876203645507e-01,1.985133872917308473e-01,4.960006299573170852e-01
2.072916666666666519e+00,1.827553481205832775e-01,1.974398509330233809e-01,4.948674396229867378e-01
2.083333333333333037e+00,1.831586620280810374e-01,1.966386897766191078e-01,4.932653867373365530e-01
2.093750000000000000e+00,1.838329530736762807e-01,1.956349614088554456e-01,4.919162997458406128e-01
2.104166666666666519e+00,1.841338912057091659e-01,1.951826908520009896e-01,4.932696989328614334e-01
2.114583333333333037e+00,1.849125287763287440e-01,1.945971813100296210e-01,4.946095757736212462e-01
2.125000000000000000e+00,1.854583982062677494e-01,1.938885160836491817e-01,4.929299901577192111e-01
2.135416666666666519e+00,1.855625870414182033e-01,1.930977610515297038e-01,4.923908822869605406e-01
2.145833333333333037e+00,1.862842277334637031e-01,1.922698010378438016e-01,4.931319785738690897e-01
2.156250000000000000e+00,1.871161075207805058e-01,1.917971351239554090e-01,4.953075880058744884e-01
2.166666666666666519e+00,1.883940700447223060e-01,1.911809930433710780e-01,4.961910078093649257e-01
2.177083333333333037e+00,1.898989018184742972e-01,1.905107684738278628e-01,4.950820783570584749e-01
2.187500000000000000e+00,1.900429044635736919e-01,1.903508770795212801e-01,4.965567135627577677e-01
2.197916666666666519e+00,1.911759943358434799e-01,1.896504101347310789e-01,4.961467476876326721e-01
2.208333333333333037e+00,1.914847330801364711e-01,1.887816879407777371e-01,4.956708758012676741e-01
2.218750000000000000e+00,1.921085111211894292e-01,1.884719386648113781e-01,4.978415616168301305e-01
2.229166666666666519e+00,1.923339259298789405e-01,1.882178384668961035e-01,4.999845207349717935e-01
2.239583333333333037e+00,1.930146489167346713e-01,1.877880869980612932e-01,5.023945960144033940e-01
2.250000000000000000e+00,1.935113233129200638e-01,1.874575350554043562e-01,5.011660104042273689e-01
2.260416666666666519e+00,1.939613818967418080e-01,1.866861837420968340e-01,4.985390820738984097e-01
2.270833333333333037e+00,1.952397009948443063e-01,1.862389768519293054e-01,4.981293556064153583e-01
2.281250000000000000e+00,1.957275719559404270e-01,1.857882250762472598e-01,4.975214542591545053e-01
2.291666666666666519e+00,1.971343163145014565e-01,1.851204542093730088e-01,4.955398001392002372e-01
2.302083333333333037e+00,1.977590672552693163e-01,1.848587331693558045e-01,4.930828312815945802e-01
2.312500000000000000e+00,1.985171215412154799e-01,1.855147930804822431e-01,4.922487417750153749e-01
2.322916666666666519e+00,1.998179847859183900e-01,1.861364747724278401e-01,4.895821288517463454e-01
2.333333333333333037e+00,2.008410034873698014e-01,1.874646381169628728e-01,4.881441425609026052e-01
2.343750000000000000e+00,2.019719993349040621e-01,1.887008710483666363e-01,4.893327378783752235e-01
2.354166666666666519e+00,2.031018937980375860e-01,1.896729875484663985e-01,4.895989417089117168e-01
2.364583333333333037e+00,2.032642754032913113e-01,1.913412911573134367e-01,4.889925168568652891e-01
2.375000000000000000e+00,2.040766717540971886e-01,1.935871323900708596e-01,4.915975038052756152e-01
2.385416666666666519e+00,2.049042186043361080e-01,1.962302524433234274e-01,4.930323002602822746e-01
2.395833333333333037e+00,2.053795901049202677e-01,1.995448738756457341e-01,4.931452495641295286e-01
2.406250000000000000e+00,2.064833295780629796e-01,2.034121083474322855e-01,4.943326129592154339e-01
2.416666666666666519e+00,2.074008119917357396e-01,2.061547222800234891e-01,4.939183604746510969e-01
