t_days,B,F,A
2.700000000000000000e+01,5.610213192012483141e-01,9.422245246611521408e-02,0.000000000000000000e+00
2.800000000000000000e+01,5.804980713163437889e-01,1.855231310461130101e-01,0.000000000000000000e+00
2.900000000000000000e+01,5.825428330417823375e-01,2.297240228292026232e-01,0.000000000000000000e+00
3.000000000000000000e+01,6.026111835409301287e-01,2.621898340871477440e-01,2.237463825495379546e-04
3.100000000000000000e+01,6.115078824018227444e-01,2.732587961570066559e-01,2.580647373384286773e-05
3.200000000000000000e+01,6.130250735897024850e-01,2.991277026246781934e-01,0.000000000000000000e+00
3.300000000000000000e+01,6.293277599029540870e-01,3.164802848638127997e-01,4.314021917142875801e-05
3.400000000000000000e+01,6.362267740131100080e-01,3.207144763595197179e-01,2.767070419721297364e-05
3.500000000000000000e+01,6.519130548806888470e-01,3.153255723857354975e-01,3.185717078702270306e-04
3.600000000000000000e+01,6.609382703002881776e-01,3.108157276405598135e-01,5.125902162583003806e-04
3.700000000000000000e+01,6.641785030747967555e-01,3.071289748632389238e-01,4.107425890916421309e-04
3.800000000000000000e+01,6.648447388644366240e-01,3.099258680006728994e-01,5.585113206671976898e-04
3.900000000000000000e+01,6.649450891288962717e-01,3.119588781470696848e-01,4.596301479407636863e-04
4.000000000000000000e+01,6.658095792694133097e-01,3.167286524305096829e-01,1.576798779421256888e-04
4.100000000000000000e+01,6.794054468700047034e-01,3.123908722107416325e-01,1.046824517408777218e-04
4.200000000000000000e+01,6.788715120439101636e-01,3.112288812344785605e-01,7.434582787096467339e-04
4.300000000000000000e+01,6.640440869624637532e-01,2.937696467631799035e-01,3.694217143175045461e-04
4.400000000000000000e+01,6.667536993039666626e-01,2.901932552106568086e-01,3.087326150425113709e-04
4.500000000000000000e+01,6.745242884735128674e-01,2.897472191466344826e-01,1.436638751305252667e-04
4.600000000000000000e+01,6.815135364460176426e-01,3.068685662179516660e-01,1.686423761412698670e-04
4.700000000000000000e+01,6.830218654549613522e-01,3.175284139083397461e-01,7.088818705081617751e-05
4.800000000000000000e+01,6.864228055362592285e-01,3.116590099769519506e-01,0.000000000000000000e+00
4.900000000000000000e+01,6.652453074072676165e-01,2.215015749230702935e-01,0.000000000000000000e+00
5.000000000000000000e+01,6.442738298079578874e-01,1.579451659101837602e-01,3.028409760145089804e-04
5.100000000000000000e+01,6.317572477974252587e-01,1.250311589080401187e-01,1.396104956885434036e-05
5.200000000000000000e+01,6.059223323287455942e-01,1.003605376377780800e-01,0.000000000000000000e+00
5.300000000000000000e+01,5.889827441972396160e-01,8.746192985186047875e-02,5.270100633353795409e-04
5.400000000000000000e+01,5.813255799574488236e-01,7.926997294521682946e-02,6.894814773141857154e-04
5.500000000000000000e+01,5.484791849308442435e-01,5.891920563695309671e-02,8.132975367317471982e-04
5.600000000000000000e+01,5.196317345647971653e-01,5.232644365756698029e-02,4.979177171405115357e-05
5.700000000000000000e+01,4.884714372604703203e-01,4.540252955439721266e-02,7.042419506716076506e-06
5.800000000000000000e+01,4.582804533607831021e-01,3.689055138619288382e-02,1.776927437767620687e-04
5.900000000000000000e+01,4.351502292658932514e-01,3.373595093772140119e-02,0.000000000000000000e+00
6.000000000000000000e+01,4.207475377359348734e-01,3.579706550251935543e-02,8.513433561712014297e-05
6.100000000000000000e+01,3.997261690667909817e-01,3.498482113741430838e-02,0.000000000000000000e+00
6.200000000000000000e+01,3.809635319417248311e-01,3.659862337594787379e-02,1.236797105606768051e-04
6.300000000000000000e+01,3.603795737238230656e-01,3.567731035247323490e-02,0.000000000000000000e+00
6.400000000000000000e+01,3.447729323037564964e-01,3.287802056945097334e-02,1.265520182995954991e-04
6.500000000000000000e+01,3.297042377248206035e-01,3.613380958327162829e-02,3.090611116300821321e-05
6.600000000000000000e+01,3.114426793884913502e-01,3.966331950340189205e-02,5.200515606854043670e-05
6.700000000000000000e+01,3.017877515655191800e-01,3.896574763724836021e-02,3.273505637747084511e-05
6.800000000000000000e+01,2.944909197198214978e-01,3.480090275493245150e-02,7.459811694474400190e-05
6.900000000000000000e+01,2.828935217734014351e-01,3.529353089957743689e-02,3.970505492820112885e-04
7.000000000000000000e+01,2.770981899918618652e-01,3.190182905380027634e-02,7.898457099651701608e-04
7.100000000000000000e+01,2.760200066955476594e-01,3.296083102684987942e-02,3.965824418769511319e-04
7.200000000000000000e+01,2.693787346167609287e-01,3.019826843822540421e-02,7.996940460620027271e-04
7.300000000000000000e+01,2.645487453473486239e-01,2.910849018187982098e-02,5.406552694855336263e-04
7.400000000000000000e+01,2.484006060080414802e-01,3.423193061482281835e-02,7.791864029354817096e-04
7.500000000000000000e+01,2.412237610055856241e-01,3.186803629341616872e-02,3.521200899701118015e-04
7.600000000000000000e+01,2.369075650808478983e-01,3.661259190270699238e-02,1.195496943616339899e-03
7.700000000000000000e+01,2.346817754770308406e-01,3.695722598656579760e-02,2.894575211260512048e-03
7.800000000000000000e+01,2.314809151409974175e-01,4.080275084732553487e-02,3.433930881016445964e-03
7.900000000000000000e+01,2.267890016043086210e-01,4.133293982884311130e-02,2.542667388000767990e-03
8.000000000000000000e+01,2.195845671472241578e-01,3.708001303722385095e-02,2.165967232670499600e-03
8.100000000000000000e+01,2.156449799831066660e-01,4.170629001979456879e-02,1.358954284860037359e-03
8.200000000000000000e+01,2.109086309750902444e-01,3.797643555390513986e-02,1.368170618755396679e-03
8.300000000000000000e+01,2.137998827401298430e-01,4.139610308900219804e-02,1.916837361642254132e-03
8.400000000000000000e+01,2.082761274829869058e-01,4.636790758455529293e-02,2.288293751822064077e-03
8.500000000000000000e+01,1.958207080691440061e-01,4.999486493509945617e-02,3.911790249639141882e-03
8.600000000000000000e+01,1.955842577687794404e-01,4.930386995714877707e-02,3.382315867677781508e-03
8.700000000000000000e+01,1.913034844422971947e-01,5.012205829201309831e-02,2.296477570675649425e-03
8.800000000000000000e+01,1.922491098104762985e-01,4.790956735522851340e-02,4.730651803278343687e-04
8.900000000000000000e+01,1.974177598973583525e-01,5.096602272897231278e-02,0.000000000000000000e+00
9.000000000000000000e+01,2.506201492624090532e-01,2.454745999094458120e-01,0.000000000000000000e+00
9.100000000000000000e+01,2.948943973829423193e-01,4.024647801453809515e-01,7.002736027361503328e-04
9.200000000000000000e+01,3.366586915186370876e-01,5.066173140056547952e-01,8.084962771447465162e-04
9.300000000000000000e+01,3.806486451495876278e-01,5.850948180540875843e-01,1.534883173524097233e-04
9.400000000000000000e+01,4.251874965523697592e-01,6.299081264668563440e-01,2.140159269936544348e-04
9.500000000000000000e+01,4.492603161145548030e-01,6.777178076191000544e-01,2.507107501660435926e-05
9.600000000000000000e+01,4.793588161068662035e-01,6.828235500825599047e-01,1.158710684715218576e-04
9.700000000000000000e+01,5.058624343390427658e-01,6.748036184705998863e-01,0.000000000000000000e+00
9.800000000000000000e+01,5.366525103246289063e-01,6.765146005906707005e-01,8.466296818922307245e-05
9.900000000000000000e+01,5.678553911677785004e-01,6.501577674365369708e-01,2.251089414055969099e-04
1.000000000000000000e+02,5.874448740359868859e-01,6.704295766533462375e-01,3.326756162175180886e-04
1.010000000000000000e+02,6.072059664149331848e-01,6.564490489115432093e-01,1.586155299211674922e-04
1.020000000000000000e+02,6.165575265768908908e-01,6.346576155325982516e-01,3.371946416955952310e-04
1.030000000000000000e+02,6.395233415637425756e-01,6.402829057681548308e-01,2.620944953719048882e-04
1.040000000000000000e+02,6.648357607705736028e-01,6.501892985933825919e-01,3.790376634840373336e-04
1.050000000000000000e+02,6.897894752286649611e-01,6.445161482548701359e-01,2.478717020370529338e-04
1.060000000000000000e+02,7.094380004567836240e-01,5.897081855710586407e-01,5.770023047428505587e-05
1.070000000000000000e+02,7.186094661558996011e-01,5.678713170972901070e-01,4.154015302463957577e-04
1.080000000000000000e+02,7.275628267039753183e-01,5.419154852083916118e-01,3.850192878155987274e-04
1.090000000000000000e+02,7.431187825160595617e-01,5.453963830317811734e-01,3.059652429853541161e-04
1.100000000000000000e+02,7.596287662442271493e-01,5.307346041275511350e-01,3.443627428155017294e-04
1.110000000000000000e+02,7.328980594194089981e-01,3.441790891944471742e-01,1.047423205866327895e-05
1.120000000000000000e+02,7.175057803838515991e-01,3.242982202364322886e-01,0.000000000000000000e+00
1.130000000000000000e+02,6.997889933341147062e-01,2.866606134465257139e-01,8.778525544275753666e-05
1.140000000000000000e+02,7.113844634798432986e-01,2.995935430729500526e-01,5.958703501218308050e-04
1.150000000000000000e+02,7.052148216760009136e-01,2.803380638853751328e-01,1.163352339550121177e-06
1.160000000000000000e+02,7.098070957649802448e-01,2.874093028499196123e-01,1.376447359698500575e-05
1.170000000000000000e+02,7.071248730447753372e-01,2.685481335846787720e-01,1.303825284953890663e-04
1.180000000000000000e+02,7.159901632129009874e-01,2.629191219359088283e-01,3.057109200512890057e-04
1.190000000000000000e+02,7.145022065346746665e-01,2.560903432088412757e-01,6.397422292402344356e-04
1.200000000000000000e+02,7.060072895420376193e-01,2.546630092324332906e-01,3.904021378729625926e-04
1.210000000000000000e+02,7.062203453115643015e-01,2.550362122422584199e-01,5.014102649488369435e-04
1.220000000000000000e+02,7.058277245100502695e-01,2.564420455962744261e-01,8.539225181068513541e-05
1.230000000000000000e+02,7.052733103075168319e-01,2.536693514067969168e-01,2.306171742674711044e-04
1.240000000000000000e+02,7.146966339859136541e-01,2.484879069824549036e-01,6.721949469372691388e-04
1.250000000000000000e+02,7.148219987880347626e-01,2.401379317687907800e-01,3.678838450086609180e-04
1.260000000000000000e+02,7.170595676236461991e-01,2.376812713769567431e-01,6.481486639435001429e-05
1.270000000000000000e+02,7.296980141780240459e-01,2.543495616920201097e-01,5.497136469104960918e-05
1.280000000000000000e+02,7.244538790212249335e-01,2.426152414935985879e-01,1.986929531117461172e-04
1.290000000000000000e+02,7.158925239415195874e-01,2.486349566048557114e-01,2.030473245336346147e-05
1.300000000000000000e+02,7.087909182545812925e-01,2.492464525298848377e-01,5.982358096134149318e-05
1.310000000000000000e+02,7.066533422941276843e-01,2.567006381013779426e-01,0.000000000000000000e+00
1.320000000000000000e+02,7.071998021477270413e-01,2.439250064492991810e-01,0.000000000000000000e+00
1.330000000000000000e+02,6.865300011552464277e-01,1.875190012841148335e-01,7.095926762816601131e-04
1.340000000000000000e+02,6.640456511574850396e-01,1.499968434308884546e-01,1.986997568308270293e-05
1.350000000000000000e+02,6.458904649123698993e-01,1.243711040303009940e-01,0.000000000000000000e+00
1.360000000000000000e+02,6.309930573578447222e-01,1.170948955451029672e-01,2.333700002653213513e-05
1.370000000000000000e+02,6.072329902458698525e-01,1.059789915424596968e-01,3.388359483957626979e-04
1.380000000000000000e+02,5.896730783190492486e-01,1.043060464859931757e-01,3.185364105549392757e-05
1.390000000000000000e+02,5.754617896224033524e-01,9.618111030431020225e-02,3.988392066477152234e-05
1.400000000000000000e+02,5.925629865374179017e-01,1.469331163477028690e-01,3.971209028539342397e-04
1.410000000000000000e+02,5.974622920463874554e-01,1.792941522966928491e-01,0.000000000000000000e+00
1.420000000000000000e+02,6.053136354159149857e-01,2.064839710041192211e-01,2.940878903559204861e-05
1.430000000000000000e+02,6.197814084246251465e-01,2.226202192477668707e-01,1.265438759464589330e-03
1.440000000000000000e+02,6.242578754494905180e-01,2.427542798984019812e-01,2.416588137959046155e-04
1.450000000000000000e+02,5.923903111429976720e-01,1.630022274043290698e-01,0.000000000000000000e+00
1.460000000000000000e+02,5.647537878180948212e-01,1.184686553969020867e-01,0.000000000000000000e+00
1.470000000000000000e+02,5.429339871704464970e-01,8.665832919938060153e-02,0.000000000000000000e+00
1.480000000000000000e+02,5.162988126070353623e-01,6.781649460742353308e-02,5.738113939598971742e-07
1.490000000000000000e+02,4.915272216777498704e-01,5.716824078279546945e-02,7.345681473516237460e-05
1.500000000000000000e+02,4.722819734322284968e-01,5.087961743632812145e-02,9.053456196829954281e-05
1.510000000000000000e+02,4.460189038267356465e-01,4.772371560608469621e-02,4.331520351819202188e-04
1.520000000000000000e+02,4.228684261249992526e-01,4.046884719989232021e-02,7.100812612603440814e-04
1.530000000000000000e+02,4.085833730903166150e-01,3.681800953393803144e-02,7.408772040496268332e-04
1.540000000000000000e+02,3.813577003835609269e-01,3.400181367073436961e-02,4.541463265965361095e-04
1.550000000000000000e+02,3.648015811528983465e-01,3.568449605737767510e-02,2.612899478898786203e-04
1.560000000000000000e+02,3.534123397319876014e-01,3.763219606315998389e-02,3.083444267553470987e-04
1.570000000000000000e+02,3.414312130163382197e-01,3.658802026554280190e-02,2.195114944313708517e-05
1.580000000000000000e+02,3.304664008259483032e-01,3.306064331170921466e-02,4.823997274711284760e-04
1.590000000000000000e+02,3.134612457119541618e-01,3.624235333047424318e-02,3.857298130720685143e-04
1.600000000000000000e+02,3.061011238999921114e-01,3.930994420153421931e-02,0.000000000000000000e+00
1.610000000000000000e+02,2.867860494552171291e-01,3.834775244956732665e-02,0.000000000000000000e+00
1.620000000000000000e+02,2.764911481502738688e-01,3.742410747663722781e-02,2.101063065894649131e-04
1.630000000000000000e+02,2.704528701624938636e-01,3.404502420446420957e-02,6.152479105101371756e-05
1.640000000000000000e+02,2.622840621071927947e-01,3.972459448582657537e-02,1.605030915251703548e-04
1.650000000000000000e+02,2.506751499110990156e-01,4.338586975678637714e-02,0.000000000000000000e+00
1.660000000000000000e+02,2.474409120848430066e-01,4.087108959026103383e-02,1.910275994450414284e-05
1.670000000000000000e+02,2.402806521864735145e-01,3.652294198477696457e-02,4.496664663191549626e-05
1.680000000000000000e+02,2.343045128685879719e-01,3.257949092059533175e-02,7.715725346597780037e-05
1.690000000000000000e+02,2.343835569647429451e-01,3.243595692387247348e-02,2.572033770382254670e-04
1.700000000000000000e+02,2.290540439900915215e-01,3.528673054785740060e-02,4.420976215999543628e-04
1.710000000000000000e+02,2.220650194361003527e-01,3.683845593162434623e-02,0.000000000000000000e+00
1.720000000000000000e+02,2.110012945553094155e-01,4.195615071284695963e-02,6.704982658534696131e-04
1.730000000000000000e+02,2.108305963524044757e-01,4.329415881757940621e-02,1.974711724399529490e-04
1.740000000000000000e+02,2.075864619363998465e-01,4.067663144576869755e-02,6.221836556075391799e-04
1.750000000000000000e+02,2.104489104361084439e-01,3.870424625153652542e-02,4.634484291168935880e-04
1.760000000000000000e+02,2.069435173247000381e-01,4.014978200838826422e-02,5.007811411974006158e-04
1.770000000000000000e+02,2.098056163707084920e-01,4.255091745216568744e-02,5.337520277954503709e-04
1.780000000000000000e+02,2.083211733322521964e-01,4.599264153459450832e-02,5.606178004818235293e-04
1.790000000000000000e+02,2.031338229507557436e-01,4.831456635600509669e-02,1.132554263211374814e-03
1.800000000000000000e+02,2.456704117807653742e-01,2.709027154327892095e-01,2.154425083284064717e-03
1.810000000000000000e+02,2.881862918797113426e-01,4.591198239210576015e-01,9.132976785874804583e-04
1.820000000000000000e+02,3.317806496999854970e-01,5.423795821032475484e-01,1.455799276622517019e-03
1.830000000000000000e+02,3.666157988023818204e-01,6.000269393028325737e-01,4.580665219932944293e-04
1.840000000000000000e+02,4.049687755487130225e-01,6.646564614680047223e-01,1.426810188750766029e-05
1.850000000000000000e+02,4.386804046598254958e-01,7.159975542285740291e-01,2.326338065445381271e-04
1.860000000000000000e+02,4.704825003073645484e-01,7.352721192722279087e-01,5.988486808093343872e-04
1.870000000000000000e+02,5.121297654414571632e-01,7.327779875411454258e-01,1.427705639794333756e-04
1.880000000000000000e+02,5.420303500989754886e-01,7.106148280847213172e-01,1.080023054274765505e-04
1.890000000000000000e+02,5.650177046333177966e-01,6.872107432456718845e-01,3.415217861399241122e-04
1.900000000000000000e+02,5.883056746302884887e-01,6.876146079397742472e-01,0.000000000000000000e+00
1.910000000000000000e+02,6.114670874156816760e-01,6.453960899566912879e-01,0.000000000000000000e+00
1.920000000000000000e+02,6.354384423615381250e-01,6.554295746615446117e-01,3.446690152812342074e-04
1.930000000000000000e+02,6.636357930027101393e-01,6.563628180927876254e-01,3.058897540237553244e-04
1.940000000000000000e+02,6.812183791798789301e-01,6.360870730052856636e-01,2.847538129397873211e-04
1.950000000000000000e+02,6.948963351346724160e-01,6.414665789584511613e-01,8.400436245447378191e-04
1.960000000000000000e+02,7.136678544239447586e-01,6.296642013569787588e-01,2.476353388221429110e-03
1.970000000000000000e+02,7.286885287525634025e-01,6.018152578704467626e-01,3.033749609773686920e-03
1.980000000000000000e+02,7.377935692696898640e-01,5.828805035839585980e-01,3.203958710433026016e-03
1.990000000000000000e+02,7.528689134045857267e-01,5.619660963641169849e-01,1.177689570934694696e-03
2.000000000000000000e+02,7.605795953229127493e-01,5.407931743114617884e-01,6.203004535982062579e-04
2.010000000000000000e+02,7.524015260422883822e-01,4.294978091309656354e-01,8.767096076071358678e-04
2.020000000000000000e+02,7.324400158700402619e-01,3.723266377460549004e-01,1.299185275943437272e-04
2.030000000000000000e+02,7.236646706369234128e-01,3.230960284585290276e-01,1.555689818414054861e-04
2.040000000000000000e+02,7.175412481849580137e-01,2.910073121523140682e-01,2.162561305094834127e-04
2.050000000000000000e+02,7.120569707138315607e-01,2.766841756249215356e-01,0.000000000000000000e+00
2.060000000000000000e+02,7.019546284146925830e-01,2.745995798366743235e-01,4.250980504954360675e-04
2.070000000000000000e+02,6.990680561068804977e-01,2.669679988370479706e-01,9.937976524636536746e-04
2.080000000000000000e+02,6.938389524129522368e-01,2.722385224883134835e-01,1.601892351368898980e-03
2.090000000000000000e+02,6.906703377551173251e-01,2.780093651047425007e-01,1.702129230501025093e-03
2.100000000000000000e+02,6.853874764177689816e-01,2.756968269957829620e-01,2.869902251906376964e-03
2.110000000000000000e+02,6.889055325715207623e-01,2.901975388426579761e-01,1.909716755766123399e-03
2.120000000000000000e+02,6.974488559076179595e-01,2.814051625172805382e-01,2.170768294561721372e-03
2.130000000000000000e+02,6.932707602227140553e-01,2.827005711080866623e-01,2.327438828926838010e-03
2.140000000000000000e+02,6.878793871744365296e-01,2.822272837215644703e-01,4.163065696132767397e-03
2.150000000000000000e+02,6.831578579751100833e-01,2.803682085731170059e-01,4.011886276322600316e-03
2.160000000000000000e+02,6.756016014210376452e-01,2.643150629649476113e-01,4.462761698433481174e-03
2.170000000000000000e+02,6.516599574718846544e-01,1.914065625412840754e-01,4.871416820425629284e-03
2.180000000000000000e+02,6.308375809075833507e-01,1.496162593392574847e-01,3.100231186551102858e-03
2.190000000000000000e+02,6.233361095103603366e-01,1.238140972095710390e-01,4.056347448595733554e-03
2.200000000000000000e+02,6.080058311898561829e-01,1.058002935919078180e-01,4.521190311141638080e-03
2.210000000000000000e+02,5.921115725416985498e-01,9.327288122729127107e-02,3.480956287564818639e-03
2.220000000000000000e+02,5.771545224157389464e-01,8.825247093345225946e-02,4.245556422521497980e-03
2.230000000000000000e+02,5.662047310099079800e-01,8.551237167582671772e-02,3.448570751903618989e-03
2.240000000000000000e+02,5.860339435076554748e-01,1.628774533941708125e-01,3.418246314720034106e-03
2.250000000000000000e+02,6.033802732917830092e-01,2.122633611647907204e-01,4.173188428348077912e-03
2.260000000000000000e+02,6.127060358605476154e-01,2.363431072997274895e-01,3.150600586303375136e-03
2.270000000000000000e+02,6.234183004911352244e-01,2.503403267157789380e-01,1.814584930847148005e-03
2.280000000000000000e+02,6.376024051878095289e-01,2.760436139234598851e-01,2.261479970481533076e-03
2.290000000000000000e+02,6.416664597906904799e-01,2.764969794085800348e-01,1.589219856980841547e-03
2.300000000000000000e+02,6.462887551082973081e-01,2.792940982420518692e-01,1.231877894291170342e-03
2.310000000000000000e+02,6.586060537955097383e-01,2.682134571588881689e-01,1.232918616582404005e-03
2.320000000000000000e+02,6.584853632960954162e-01,2.555572216087945159e-01,2.224939620592789827e-03
2.330000000000000000e+02,6.536757669614584598e-01,2.785122496018942462e-01,1.471691342086786213e-03
2.340000000000000000e+02,6.677627583442171666e-01,2.738993442464645600e-01,2.836371662783599562e-03
2.350000000000000000e+02,6.425673205055864035e-01,1.852114245165546180e-01,2.884997633019364179e-03
2.360000000000000000e+02,6.087822773853648339e-01,1.262988663719268878e-01,3.931360304103628626e-03
2.370000000000000000e+02,5.710762649258964707e-01,9.595887574033673539e-02,3.847662422125658170e-03
2.380000000000000000e+02,5.493061543232886645e-01,6.870149979870095180e-02,6.261113507258973115e-03
2.390000000000000000e+02,5.159187054221436863e-01,5.332400170945149342e-02,7.461074816987961489e-03
2.400000000000000000e+02,4.931261395445835083e-01,4.769956889509759795e-02,5.980390645096786244e-03
2.410000000000000000e+02,4.690848900769815644e-01,4.290958334944538349e-02,5.997116983265485778e-03
2.420000000000000000e+02,4.386866744806439122e-01,3.919048853301061730e-02,7.472591481642193792e-03
2.430000000000000000e+02,4.178968336899012148e-01,3.411480627627477141e-02,5.292216828173941512e-03
2.440000000000000000e+02,4.027164963356311134e-01,3.706792725212154638e-02,7.195417476730465826e-03
2.450000000000000000e+02,3.855553193792127242e-01,3.517839005342093817e-02,4.298131159898236318e-03
2.460000000000000000e+02,3.742283402849708174e-01,3.718516137468639432e-02,2.589218237419928237e-03
2.470000000000000000e+02,3.588937498469428333e-01,3.326732591641314019e-02,2.515793949930075681e-03
2.480000000000000000e+02,3.446420458928809438e-01,3.192017174565996845e-02,2.688004601914332960e-03
2.490000000000000000e+02,3.303226805198825056e-01,3.163653046911211325e-02,6.835431256239448382e-04
2.500000000000000000e+02,3.179282651047274921e-01,2.851874293119150208e-02,1.087026722161768777e-04
2.510000000000000000e+02,3.185683979744716177e-01,3.343352651458781494e-02,7.530210186783738559e-05
2.520000000000000000e+02,3.100339502285502924e-01,3.255297951976399845e-02,2.460230526097410527e-04
2.530000000000000000e+02,3.046411503117044117e-01,3.668575265978658156e-02,2.015884913502151215e-04
2.540000000000000000e+02,2.968757114188964041e-01,3.705153899455165128e-02,0.000000000000000000e+00
2.550000000000000000e+02,2.841033691166688357e-01,3.794887756769590309e-02,0.000000000000000000e+00
2.560000000000000000e+02,2.672989179279065541e-01,3.512193174778494714e-02,1.079295251629242995e-04
2.570000000000000000e+02,2.653548990132120200e-01,3.829613518096411373e-02,2.198940690556360931e-04
2.580000000000000000e+02,2.539195500890875645e-01,4.175209143924986377e-02,1.395314733769039491e-04
2.590000000000000000e+02,2.556346192470822509e-01,4.302606839945341544e-02,0.000000000000000000e+00
2.600000000000000000e+02,2.432394913925866320e-01,4.355969973001821982e-02,1.174132371451750475e-04
2.610000000000000000e+02,2.380651728098266973e-01,4.228400911141114854e-02,7.931891959311431883e-05
2.620000000000000000e+02,2.284144637693812652e-01,3.870114682593276539e-02,1.288132536534994106e-04
2.630000000000000000e+02,2.207210087620317673e-01,3.976569596301380433e-02,1.435429025017587396e-04
2.640000000000000000e+02,2.168022300617173104e-01,3.713610993131836319e-02,2.893167383629906687e-04
2.650000000000000000e+02,2.147622304592741727e-01,4.156096810327379598e-02,4.788708750536974719e-04
2.660000000000000000e+02,2.090883368599767145e-01,3.755614260918076208e-02,0.000000000000000000e+00
2.670000000000000000e+02,2.042678120702080269e-01,4.139844108036813686e-02,2.526402109539044576e-04
2.680000000000000000e+02,1.976580756034679864e-01,3.911305129437157163e-02,1.200597090156778606e-03
2.690000000000000000e+02,2.060533031726684561e-01,3.731490404885084988e-02,1.208360405536688552e-03
2.700000000000000000e+02,2.581195267321383380e-01,2.800383213513092939e-01,1.550050546785580654e-04
2.710000000000000000e+02,2.975431486347205889e-01,4.196202655632323419e-01,1.121416504061193797e-04
2.720000000000000000e+02,3.316130901801683240e-01,5.461222584616879372e-01,2.381453490196995526e-04
2.730000000000000000e+02,3.692828750556279016e-01,6.532764271211259910e-01,3.320797010316812759e-05
2.740000000000000000e+02,4.022767349932167558e-01,6.774214922832048069e-01,1.252535526194061292e-04
2.750000000000000000e+02,4.427054244592342203e-01,6.957115253637926600e-01,2.573005273721051936e-05
2.760000000000000000e+02,4.716391609675008034e-01,7.177843962034985426e-01,7.904956249757006943e-05
2.770000000000000000e+02,4.991518169107209690e-01,7.338810685713953452e-01,6.759946618566060536e-04
2.780000000000000000e+02,5.207894721018627715e-01,7.134536147121588456e-01,7.127197914431550221e-05
2.790000000000000000e+02,5.541438099182588450e-01,6.951536373088953447e-01,7.469783085961906777e-05
2.800000000000000000e+02,5.790988344012696354e-01,6.918635004826801937e-01,6.477415377995499740e-04
2.810000000000000000e+02,6.048247091342319193e-01,6.963816630159314069e-01,1.874552703550560941e-03
2.820000000000000000e+02,6.197199387218639277e-01,6.518787009693158829e-01,1.476764462744398557e-03
2.830000000000000000e+02,6.444703766744557250e-01,6.576040063762863541e-01,3.952979986961992188e-04
2.840000000000000000e+02,6.657886129936038122e-01,6.359390428388967953e-01,1.237727278082863258e-03
2.850000000000000000e+02,6.765351696650360180e-01,5.967331522994747672e-01,3.174696930003369309e-04
2.860000000000000000e+02,6.876967202102789445e-01,5.779185215756882377e-01,4.411371115064812148e-04
2.870000000000000000e+02,7.094208586209735934e-01,5.885723863688304691e-01,2.125319341416820459e-04
2.880000000000000000e+02,7.260995466670284726e-01,5.697018218619558372e-01,2.231024127583393547e-05
2.890000000000000000e+02,7.378345225060998214e-01,5.747350679187387401e-01,0.000000000000000000e+00
2.900000000000000000e+02,7.585070675245200178e-01,5.602589706145657544e-01,0.000000000000000000e+00
