t_days,B,F,A
4.100000000000000000e+01,3.174296659969412793e-01,3.482923817813968898e-02,4.689961285385236579e-03
4.200000000000000000e+01,3.054619284494168308e-01,3.501715393237266744e-02,3.059604137091857887e-03
4.300000000000000000e+01,3.006186583763356124e-01,3.129247720857356030e-02,1.536968751112207472e-03
4.400000000000000000e+01,2.869088920006695465e-01,2.906301319318050150e-02,3.827637575772736833e-03
4.500000000000000000e+01,2.783955561836627957e-01,3.617967185711920552e-02,1.486751698243615836e-03
4.600000000000000000e+01,2.629121143635104740e-01,3.390203535516429778e-02,2.957282543826370100e-04
4.700000000000000000e+01,2.520058844716624447e-01,3.613579517414415576e-02,3.279272121793834309e-04
4.800000000000000000e+01,2.368385443473389473e-01,3.789851130879651891e-02,0.000000000000000000e+00
4.900000000000000000e+01,2.293117151419497568e-01,3.678029033494662620e-02,4.968661723073452543e-05
5.000000000000000000e+01,2.256871397285403480e-01,3.971267684869722592e-02,0.000000000000000000e+00
5.100000000000000000e+01,2.183613261328597455e-01,3.681051843949868091e-02,5.789566984838956593e-04
5.200000000000000000e+01,2.181887553775512800e-01,3.828891017373067113e-02,2.607715940648921960e-04
5.300000000000000000e+01,2.056620445810909137e-01,3.619125187062535720e-02,2.686547388078398368e-04
5.400000000000000000e+01,2.030779019474995284e-01,3.517223521265672864e-02,7.915907588156669873e-04
5.500000000000000000e+01,1.981793627764932286e-01,3.804088922803913059e-02,9.695132469543965743e-04
5.600000000000000000e+01,1.934158688165460993e-01,4.367881348869911973e-02,8.367256051695368471e-04
5.700000000000000000e+01,1.816698942666425676e-01,4.100858918510984219e-02,1.185488323764601206e-04
5.800000000000000000e+01,1.757307257133206291e-01,4.014848431812823026e-02,6.464495792311340892e-04
5.900000000000000000e+01,1.759240331081901310e-01,3.913040134139539328e-02,2.640398987772264825e-05
6.000000000000000000e+01,2.186150399407496836e-01,2.482263909538495184e-01,1.387012802466036187e-04
6.100000000000000000e+01,2.682322503918352918e-01,4.385570870556281808e-01,7.634330353697021422e-05
6.200000000000000000e+01,3.096937924730744918e-01,5.469426193112855161e-01,0.000000000000000000e+00
6.300000000000000000e+01,3.588461843329115997e-01,6.538740812590690954e-01,5.230271276745139921e-05
6.400000000000000000e+01,3.983636092995433420e-01,6.942823334701604399e-01,1.117162403435883599e-04
6.500000000000000000e+01,4.310762519414190752e-01,7.444074726491345384e-01,1.182831929066412689e-04
6.600000000000000000e+01,4.599793850686641483e-01,7.292691505372490557e-01,0.000000000000000000e+00
6.700000000000000000e+01,4.909571614325300426e-01,7.530347442066178676e-01,6.591080994534546326e-04
6.800000000000000000e+01,5.129994883980206755e-01,6.801257112631928781e-01,2.249022775204934522e-04
6.900000000000000000e+01,5.384069436490699356e-01,6.491363641750980129e-01,7.765098740396287474e-04
7.000000000000000000e+01,5.622485795412185405e-01,6.762317773541002275e-01,2.564653762754333832e-04
7.100000000000000000e+01,5.863305371456559723e-01,6.597241126603964334e-01,6.109760973566693296e-05
7.200000000000000000e+01,6.147571929838100413e-01,6.406764418261140515e-01,1.091580634368637543e-04
7.300000000000000000e+01,6.329710673992867687e-01,6.241428760407796705e-01,0.000000000000000000e+00
7.400000000000000000e+01,6.523108018372402173e-01,6.267776580800853425e-01,4.988370137250567032e-04
7.500000000000000000e+01,6.490379603262955710e-01,4.614007564314130394e-01,1.100588650572576497e-03
7.600000000000000000e+01,6.473067406544800173e-01,3.699638022550834071e-01,1.024167602026450699e-03
7.700000000000000000e+01,6.480049833775833878e-01,3.350198014630399457e-01,9.513099605873077307e-04
7.800000000000000000e+01,6.445739060868519443e-01,2.792094117534945630e-01,1.797947810876703717e-03
7.900000000000000000e+01,6.464909297239023189e-01,2.900418296066928914e-01,5.792003208317035275e-04
8.000000000000000000e+01,6.472134927802336568e-01,2.651171862425956705e-01,5.401976901034347568e-04
8.100000000000000000e+01,6.447067317247605622e-01,2.629631067075927087e-01,3.723224011525352525e-04
8.200000000000000000e+01,6.371788479672199079e-01,2.551313092303179597e-01,1.177465586585158311e-04
8.300000000000000000e+01,6.379722872320533478e-01,2.401967499258037542e-01,0.000000000000000000e+00
8.400000000000000000e+01,6.328771041016847398e-01,2.490503937356470521e-01,1.210855309054917834e-05
8.500000000000000000e+01,6.390761569525006403e-01,2.542484727637777109e-01,3.548972340127168248e-04
8.600000000000000000e+01,6.363942503785977589e-01,2.430550417901839455e-01,2.086705656125216013e-04
8.700000000000000000e+01,6.261729498384361881e-01,2.223092039532176545e-01,4.225998936763413275e-04
8.800000000000000000e+01,6.275869336147786859e-01,2.232803333806425150e-01,4.076435901466716701e-04
8.900000000000000000e+01,6.290636980183973437e-01,2.012320603595374735e-01,1.990490567784235405e-04
9.000000000000000000e+01,6.213915072953208885e-01,2.063186472411958627e-01,3.478847083977338835e-04
9.100000000000000000e+01,6.476771950375896925e-01,2.001633370551272884e-01,1.997289291863943135e-04
9.200000000000000000e+01,6.471166339547277380e-01,2.056344050532782630e-01,0.000000000000000000e+00
9.300000000000000000e+01,6.616874678429931489e-01,1.973134228815947022e-01,8.925086155028812748e-04
9.400000000000000000e+01,6.678915655722011957e-01,1.951570680567280003e-01,2.594968316684645752e-04
9.500000000000000000e+01,6.521555647318399984e-01,1.833657650819501550e-01,2.271996652130427218e-05
9.600000000000000000e+01,6.583098475163792207e-01,1.878472679048562854e-01,1.022992564600065614e-03
9.700000000000000000e+01,6.617072819561553576e-01,1.962615212503923401e-01,9.505966465101414330e-05
9.800000000000000000e+01,6.711225845227850595e-01,2.112598225858895173e-01,1.850585576771673671e-05
9.900000000000000000e+01,6.649239408249172367e-01,2.005826282736959676e-01,2.358838078280972806e-05
1.000000000000000000e+02,6.590636347437639486e-01,2.189610115181020999e-01,0.000000000000000000e+00
1.010000000000000000e+02,6.453840443828657847e-01,2.450882155832219411e-01,0.000000000000000000e+00
1.020000000000000000e+02,6.449007304921225980e-01,2.394526932032956801e-01,0.000000000000000000e+00
1.030000000000000000e+02,6.472678266425919702e-01,2.247178973867651475e-01,9.466203640514632238e-05
1.040000000000000000e+02,6.411095351092062078e-01,2.215745792040816620e-01,1.746617150179390087e-04
1.050000000000000000e+02,6.008913250903273884e-01,1.517518685559309799e-01,6.580646088413198386e-06
1.060000000000000000e+02,5.692755781862113285e-01,1.138542010291836715e-01,1.563267184776581534e-04
1.070000000000000000e+02,5.472657128518477743e-01,8.848650858639099670e-02,7.828287605607585310e-04
1.080000000000000000e+02,5.220154925186607509e-01,6.883086910312923024e-02,1.382298127812312503e-03
1.090000000000000000e+02,4.996794940728194190e-01,5.612839663860606093e-02,1.296309685617049508e-03
1.100000000000000000e+02,4.794176405760864346e-01,4.876046758928763436e-02,1.966702706776710802e-03
1.110000000000000000e+02,4.554029840031819099e-01,3.976129455579002769e-02,2.630921808907548190e-03
1.120000000000000000e+02,4.357672217974568052e-01,3.349113942061000826e-02,2.576265308038897667e-03
1.130000000000000000e+02,4.144186174001439071e-01,2.960868825584225469e-02,3.116691570516972633e-03
1.140000000000000000e+02,4.005795722653296420e-01,3.032500438377465010e-02,3.644661907695259662e-03
1.150000000000000000e+02,3.817261698716955531e-01,3.250465601066696020e-02,3.746269471098975790e-03
1.160000000000000000e+02,3.637506153868743097e-01,3.373817708207230148e-02,3.810037550291531586e-03
1.170000000000000000e+02,3.432118752437155473e-01,3.631948175434963899e-02,3.004321091259186741e-03
1.180000000000000000e+02,3.337243266810300812e-01,4.072738753583764193e-02,4.920901312866195719e-03
1.190000000000000000e+02,3.182235151163452236e-01,3.926342212747498117e-02,4.793806618031108344e-03
1.200000000000000000e+02,3.011750791593102439e-01,3.704325324803494496e-02,4.734890027977532029e-03
1.210000000000000000e+02,2.889030575329863959e-01,3.870599929947181328e-02,3.813977000001109001e-03
1.220000000000000000e+02,2.778737037694488654e-01,3.964491674327264709e-02,3.894444033851240765e-03
1.230000000000000000e+02,2.646393610273769514e-01,3.652737232605473422e-02,3.526005597825094141e-03
1.240000000000000000e+02,2.657434844680879316e-01,3.578477043673507219e-02,3.723761924871990970e-03
1.250000000000000000e+02,2.602308147147380790e-01,3.293989867527682969e-02,3.214252806547420772e-03
1.260000000000000000e+02,2.546835092216001017e-01,3.576369848004053859e-02,2.313390834652448089e-03
1.270000000000000000e+02,2.452174703096282049e-01,3.932089894184876561e-02,1.436304889077324141e-03
1.280000000000000000e+02,2.458860706344522251e-01,3.538735017846772468e-02,3.129135884018944321e-03
1.290000000000000000e+02,2.419395426445190289e-01,3.875248084588841374e-02,4.994613308791049332e-03
1.300000000000000000e+02,2.427191939482107597e-01,4.447831066936427935e-02,4.489470595517857862e-03
1.310000000000000000e+02,2.320678951942368728e-01,4.792556339234980978e-02,3.805296868356736455e-03
1.320000000000000000e+02,2.284806543691930147e-01,4.169024030671616282e-02,3.957625728645402033e-03
1.330000000000000000e+02,2.193655396644964284e-01,4.334454915752403159e-02,2.468568233490227998e-03
1.340000000000000000e+02,2.197259946706419942e-01,4.060400580280762450e-02,3.628283861974068453e-03
1.350000000000000000e+02,2.585072055921173173e-01,2.823765361413926867e-01,3.120967945165970762e-03
1.360000000000000000e+02,3.131290240081209819e-01,3.797042567003922064e-01,2.571352308195723121e-03
1.370000000000000000e+02,3.648042584553307099e-01,5.143868983600106137e-01,2.459629107965145573e-03
1.380000000000000000e+02,3.958020317186295434e-01,5.905278732304252154e-01,8.086416598041124134e-04
1.390000000000000000e+02,4.292972726910554426e-01,6.693011627189412449e-01,8.525997895021910538e-04
1.400000000000000000e+02,4.586961723202782060e-01,7.156022266012940225e-01,2.610018620087245630e-04
1.410000000000000000e+02,4.953158018868445978e-01,7.000555967501346233e-01,5.894940650486686856e-04
1.420000000000000000e+02,5.117598701288366136e-01,6.734601033852168905e-01,6.015421199987361486e-04
1.430000000000000000e+02,5.264891666836072348e-01,6.876731203897142874e-01,1.722700238738732854e-04
1.440000000000000000e+02,5.399463178091928883e-01,6.815782749924533812e-01,2.079032777128757856e-04
1.450000000000000000e+02,5.754973994911656288e-01,6.826024472268439336e-01,7.409050409902749850e-06
1.460000000000000000e+02,5.984467308171080857e-01,6.461841669792806053e-01,2.356996214605144727e-04
1.470000000000000000e+02,6.179319379268575219e-01,6.082599249520644902e-01,3.862839077739559004e-04
1.480000000000000000e+02,6.422963427163036476e-01,6.129962870936298547e-01,2.409476527845460180e-04
1.490000000000000000e+02,6.571325484846815002e-01,5.807085681338374217e-01,0.000000000000000000e+00
1.500000000000000000e+02,6.659312744614486190e-01,4.386941180941086871e-01,5.615876771476513213e-04
1.510000000000000000e+02,6.732510791315861054e-01,3.785549106039535761e-01,4.610220990311382212e-04
1.520000000000000000e+02,6.694051347983164257e-01,3.243167710929154568e-01,2.988375459421915587e-04
1.530000000000000000e+02,6.827065394137428189e-01,3.038818785007857959e-01,4.525127526262665055e-04
1.540000000000000000e+02,6.912153879362304965e-01,2.770166352490970874e-01,2.724800394613918568e-06
1.550000000000000000e+02,6.869737301513985095e-01,2.468950314128773860e-01,5.863239432018906450e-04
1.560000000000000000e+02,7.001050166793363339e-01,2.419675042459309977e-01,0.000000000000000000e+00
1.570000000000000000e+02,6.964763966907621118e-01,2.632215695379270248e-01,0.000000000000000000e+00
1.580000000000000000e+02,6.989580259382029981e-01,2.351476172930816733e-01,5.624077955774915922e-04
1.590000000000000000e+02,6.972879886120736392e-01,2.248871057383863281e-01,5.092773303420236293e-04
1.600000000000000000e+02,6.888070644213298843e-01,1.946942962154707968e-01,6.811482266589547526e-04
1.610000000000000000e+02,6.871972676418991455e-01,2.034091852089186248e-01,3.004203882309827624e-04
1.620000000000000000e+02,7.017282772890869325e-01,2.250859666063428077e-01,4.378883246965326742e-04
1.630000000000000000e+02,6.998852609278823911e-01,2.344002087711258842e-01,3.044430027372941141e-04
1.640000000000000000e+02,7.046465554912103579e-01,1.981775484041769786e-01,6.199857135466241113e-04
1.650000000000000000e+02,7.067282915470926019e-01,1.841549113468735066e-01,1.537873043443976212e-04
1.660000000000000000e+02,6.948384741044751900e-01,1.641317822746587163e-01,7.735124327612859707e-05
1.670000000000000000e+02,6.912761406466083614e-01,1.815918168971705215e-01,7.503517754923081317e-06
1.680000000000000000e+02,6.898203833266776108e-01,2.135454059170584507e-01,8.181024087378972287e-05
1.690000000000000000e+02,6.806515098307991396e-01,2.204076412509318461e-01,0.000000000000000000e+00
1.700000000000000000e+02,6.805252843478849512e-01,2.133755802963261672e-01,4.756951663623806771e-05
1.710000000000000000e+02,6.810878739383195990e-01,2.206254901721985962e-01,4.216918064573172385e-04
1.720000000000000000e+02,6.728410607438790603e-01,2.177869251740054413e-01,4.829231520989414172e-04
1.730000000000000000e+02,6.742123959778502096e-01,2.179676227095879160e-01,8.219455693438961711e-04
1.740000000000000000e+02,6.665768510758771637e-01,2.421149154643118806e-01,1.504777437667579156e-03
1.750000000000000000e+02,6.615462165742697076e-01,2.335744110927553407e-01,1.820748739904914102e-03
1.760000000000000000e+02,6.675727688818170469e-01,2.068759722522577893e-01,1.648511058569253470e-03
1.770000000000000000e+02,6.736863205520402520e-01,2.252119360826012329e-01,1.084915911556792820e-03
1.780000000000000000e+02,6.841492871133961762e-01,2.290463181388063263e-01,1.550423733118722622e-03
1.790000000000000000e+02,6.740440823289434169e-01,2.263367785245936903e-01,3.134674533928826553e-03
1.800000000000000000e+02,6.469363052448354745e-01,1.518782354844590010e-01,3.213601934264702451e-03
1.810000000000000000e+02,6.088427355808045949e-01,1.105339953236084416e-01,4.811685475882516994e-03
1.820000000000000000e+02,5.704352342124291431e-01,8.035433747700083951e-02,4.924189402563218694e-03
1.830000000000000000e+02,5.497152781888198225e-01,6.277391760876190052e-02,4.156870525180577855e-03
1.840000000000000000e+02,5.222421432328506752e-01,5.606734294933091861e-02,5.058443138835715634e-03
1.850000000000000000e+02,4.940177267918677839e-01,5.041953129610354106e-02,6.267828365532194385e-03
1.860000000000000000e+02,4.676963571217221394e-01,4.803646270039284294e-02,6.383356392443292893e-03
1.870000000000000000e+02,4.475675763495436388e-01,4.133063706332179565e-02,7.419838221392665266e-03
1.880000000000000000e+02,4.426564419305714648e-01,3.596290739517809393e-02,1.087445869910324235e-02
1.890000000000000000e+02,4.214255882805401643e-01,3.621206149170139860e-02,9.770397399597860119e-03
1.900000000000000000e+02,4.019995864912976336e-01,3.755403315540382231e-02,8.009426218514890256e-03
1.910000000000000000e+02,3.800383931877141519e-01,3.605632053689580840e-02,5.976745970818850111e-03
1.920000000000000000e+02,3.691755001110607060e-01,3.223431655736377910e-02,4.533390335115834377e-03
1.930000000000000000e+02,3.539221140417264655e-01,2.847811140252288348e-02,1.441572366275178929e-03
1.940000000000000000e+02,3.451280651010912304e-01,3.030064306788599407e-02,4.201200050293236467e-04
1.950000000000000000e+02,3.327383211240141914e-01,2.988782530360281631e-02,0.000000000000000000e+00
1.960000000000000000e+02,3.283408709895038746e-01,3.568693612586337771e-02,1.554648700623773841e-04
1.970000000000000000e+02,3.086625437725733501e-01,3.684474202748471566e-02,2.456840406155587418e-04
1.980000000000000000e+02,3.060063756140940505e-01,3.470202949739627230e-02,2.727066796756626491e-04
1.990000000000000000e+02,2.882293877899989587e-01,3.055751653826966480e-02,1.478300715426541243e-04
2.000000000000000000e+02,2.779888685066306264e-01,3.667146421160096675e-02,2.757020970266495066e-07
2.010000000000000000e+02,2.579930756063013031e-01,3.926617642425236920e-02,7.608954502076199756e-05
2.020000000000000000e+02,2.531832102124415562e-01,4.190582339262390738e-02,2.020896186312039580e-04
2.030000000000000000e+02,2.474652537853315459e-01,4.107359220415400525e-02,8.757485212029993572e-04
2.040000000000000000e+02,2.404065887457667028e-01,3.850039127937739808e-02,6.108295332719510277e-04
2.050000000000000000e+02,2.337174231532520297e-01,3.911223851898785325e-02,9.621758624073991923e-04
2.060000000000000000e+02,2.273075423079825297e-01,3.587251347625409342e-02,5.925143911434740951e-04
2.070000000000000000e+02,2.272318479351335963e-01,3.521140160702276867e-02,4.935017828265996897e-04
2.080000000000000000e+02,2.268297473398331876e-01,4.215157758493071755e-02,2.154868685967985427e-03
2.090000000000000000e+02,2.152919948600200417e-01,4.106494620774479853e-02,6.779922142213545052e-04
2.100000000000000000e+02,2.599220344828337415e-01,2.475000686742804268e-01,8.002824349129922634e-04
2.110000000000000000e+02,2.882021945935746565e-01,4.114581736940171597e-01,4.251664967334300386e-04
2.120000000000000000e+02,3.280361034514799323e-01,4.954237307572222360e-01,9.409044085512710499e-05
2.130000000000000000e+02,3.627652222589889397e-01,5.748794788378364107e-01,6.415343040474337424e-05
2.140000000000000000e+02,4.032185838418058110e-01,6.439682591266058242e-01,3.426728626295081096e-04
2.150000000000000000e+02,4.396145737970353351e-01,6.997945302664358991e-01,2.382471221753692928e-04
2.160000000000000000e+02,4.674151376552556636e-01,7.439428083816325143e-01,2.065063596463821650e-04
2.170000000000000000e+02,5.035709950909085242e-01,7.177723097758353932e-01,0.000000000000000000e+00
2.180000000000000000e+02,5.290542878476885980e-01,7.364162448348429146e-01,9.662297611694050205e-05
2.190000000000000000e+02,5.466604878993187588e-01,7.376298977223656461e-01,2.219685333727379982e-04
2.200000000000000000e+02,5.668994667058988579e-01,7.397996082169887577e-01,6.756855057721985157e-04
2.210000000000000000e+02,5.856494976766322136e-01,6.924291192192757460e-01,0.000000000000000000e+00
2.220000000000000000e+02,5.837876498682387227e-01,7.038115077185261859e-01,1.359380109232766783e-06
2.230000000000000000e+02,5.985484789306926290e-01,6.751945941200152568e-01,4.643503089771429003e-05
2.240000000000000000e+02,6.146499230992467089e-01,6.726242677092486577e-01,0.000000000000000000e+00
2.250000000000000000e+02,6.300272090936468450e-01,5.192851884259319650e-01,3.091785816001639845e-04
2.260000000000000000e+02,6.480999181383503283e-01,4.466324758403216744e-01,2.594876784440137280e-04
2.270000000000000000e+02,6.515301560128878844e-01,3.671179883004984656e-01,7.627686766718877519e-05
2.280000000000000000e+02,6.459856398379757447e-01,3.238558942070458579e-01,0.000000000000000000e+00
2.290000000000000000e+02,6.410156846679755382e-01,2.764168245030251270e-01,5.179359080042858759e-04
2.300000000000000000e+02,6.378590417887650688e-01,2.318955549000042415e-01,9.531000228970557984e-04
2.310000000000000000e+02,6.360480182813043060e-01,2.081264380776369216e-01,2.197041098364758884e-04
2.320000000000000000e+02,6.399266042829691026e-01,1.965793771229676079e-01,1.966491335014146965e-05
2.330000000000000000e+02,6.421404445051952514e-01,1.892369266399262229e-01,1.503505076854704003e-04
2.340000000000000000e+02,6.240404424595318300e-01,1.847204574922593212e-01,0.000000000000000000e+00
2.350000000000000000e+02,6.234226425470957844e-01,1.789404082256164097e-01,8.091426240372422900e-05
2.360000000000000000e+02,6.154642162359794666e-01,1.590749431339316400e-01,0.000000000000000000e+00
2.370000000000000000e+02,6.162600449551745019e-01,1.653035858719306139e-01,9.202995629477264043e-05
2.380000000000000000e+02,6.171047720229281275e-01,1.973404401415657372e-01,2.263085889282743547e-04
2.390000000000000000e+02,6.147111225034933568e-01,1.976704951070819838e-01,2.963164802164148376e-04
2.400000000000000000e+02,6.094918951728682810e-01,2.126431226488974258e-01,1.457660048326087001e-03
2.410000000000000000e+02,6.106804348095437041e-01,1.933014064505488572e-01,2.544373115815289597e-03
2.420000000000000000e+02,6.009876786713038710e-01,2.276227467584039932e-01,2.916035706047081025e-03
2.430000000000000000e+02,6.003649707256050183e-01,2.588120092228739511e-01,1.907867622725451439e-03
2.440000000000000000e+02,5.959864605924153347e-01,2.525893573114174617e-01,2.683912732438310193e-03
2.450000000000000000e+02,6.056000933486238580e-01,2.651494250181027912e-01,4.098444271075933100e-03
2.460000000000000000e+02,6.087055943495466304e-01,2.492643765830112601e-01,3.298467642751744429e-03
2.470000000000000000e+02,6.043990509564740599e-01,2.708445059787954468e-01,3.235784564647952756e-03
2.480000000000000000e+02,6.012365837536571833e-01,2.502216507208899210e-01,6.041971657139534775e-03
2.490000000000000000e+02,6.044680528316199730e-01,2.319043581263654508e-01,3.880013249149553718e-03
2.500000000000000000e+02,6.055465049362733776e-01,2.127878902354132518e-01,2.698119754238762283e-03
2.510000000000000000e+02,6.074401826096285095e-01,2.072079971384639674e-01,2.505741595286870276e-03
2.520000000000000000e+02,6.011708127401418356e-01,2.371724036686717052e-01,2.620803250137427372e-03
2.530000000000000000e+02,6.092308579499899901e-01,1.986905988223116037e-01,4.178152172928043494e-03
2.540000000000000000e+02,6.197471744385836256e-01,1.911161703833141323e-01,5.681431424073228598e-03
2.550000000000000000e+02,5.771608446245888313e-01,1.379396621294590175e-01,8.270291906207526481e-03
2.560000000000000000e+02,5.477323159624497562e-01,1.053382409086194987e-01,6.386302835648014278e-03
2.570000000000000000e+02,5.207543801201258704e-01,8.339040451094022199e-02,8.997508572174630140e-03
2.580000000000000000e+02,4.955372482965234582e-01,6.960996382355148782e-02,1.501645328605237528e-02
2.590000000000000000e+02,4.612787764927346879e-01,5.890191639249723471e-02,1.699381874717209584e-02
2.600000000000000000e+02,4.348249183062620205e-01,5.405615435603283031e-02,1.462554619140067104e-02
2.610000000000000000e+02,4.152201486383006457e-01,4.856990343393223497e-02,1.999394053009130243e-02
2.620000000000000000e+02,3.912892947645692510e-01,4.050668093698115563e-02,1.551816817886665992e-02
2.630000000000000000e+02,3.832309314893545538e-01,3.420107231461778224e-02,9.538144124013325786e-03
2.640000000000000000e+02,3.636318618371844891e-01,3.310186975397737957e-02,9.741888937116569003e-03
2.650000000000000000e+02,3.463032467277421533e-01,3.819068223320480626e-02,1.038940789066305527e-02
2.660000000000000000e+02,3.360849254974087041e-01,3.297749502478403150e-02,9.766250353591141367e-03
2.670000000000000000e+02,3.285876574433755359e-01,2.991828930994727340e-02,7.762392542701725476e-03
2.680000000000000000e+02,3.212649104023654334e-01,3.128457283618442386e-02,7.125139678231797932e-03
2.690000000000000000e+02,3.082851628452530357e-01,3.557800437293523466e-02,5.635619044299719840e-03
2.700000000000000000e+02,2.971104235607578969e-01,3.733979280366363229e-02,6.359581907481258109e-03
2.710000000000000000e+02,2.897624425065942755e-01,3.885269020119395955e-02,7.542483840231305539e-03
2.720000000000000000e+02,2.777551324439577751e-01,3.916378151534854329e-02,7.035304933150191703e-03
2.730000000000000000e+02,2.749834781579696408e-01,3.741472921622190223e-02,7.672983849936363017e-03
2.740000000000000000e+02,2.663906334534084652e-01,3.490704009637970312e-02,7.685474959544802420e-03
2.750000000000000000e+02,2.609456656399606334e-01,3.654672137580521757e-02,8.079100294959137493e-03
2.760000000000000000e+02,2.525593704567682951e-01,3.413904303682380181e-02,5.721473583910566089e-03
2.770000000000000000e+02,2.440783442683709947e-01,3.684775323736737274e-02,4.384473934618629727e-03
2.780000000000000000e+02,2.338534555146787319e-01,3.838850120253246151e-02,7.169433952330804723e-03
2.790000000000000000e+02,2.335442142067005455e-01,4.105164236131554623e-02,5.335982547018319928e-03
2.800000000000000000e+02,2.186192610844435169e-01,3.908946748932402848e-02,1.942801558383706103e-03
2.810000000000000000e+02,2.157597541797040830e-01,3.983193020287857655e-02,3.013528861113448035e-03
2.820000000000000000e+02,2.090610084663515333e-01,3.975246643789397127e-02,1.924455866912726763e-03
2.830000000000000000e+02,2.010861982184136976e-01,4.397791276568751434e-02,3.701943836590528697e-03
2.840000000000000000e+02,2.016027120835062192e-01,4.195249930635300273e-02,2.787658688234719365e-03
2.850000000000000000e+02,2.538635420695901646e-01,2.343376319577504252e-01,2.366891628063494315e-03
2.860000000000000000e+02,3.048151069088914644e-01,4.045331718463310855e-01,1.887278291379885977e-03
2.870000000000000000e+02,3.374645740577964514e-01,4.949416433306668139e-01,1.895191725714632982e-03
2.880000000000000000e+02,3.731306947522375905e-01,6.147870421052900047e-01,7.753690355411035169e-04
2.890000000000000000e+02,4.109242420477853264e-01,6.454090895718338494e-01,7.910311782152843092e-05
2.900000000000000000e+02,4.362095448148518018e-01,6.455644603155596961e-01,5.485278506976579756e-04
